Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
301,Louisiana,SB,32,11–21,98.4,110.1,0.2151,45.7,51.3,16,19.1,25.9,35.5,29.8,43.8,45,53.8,31.3,31.5,38.1,36.9,67,-15.6
302,Southern Miss,SB,31,9–22,97.1,108.7,0.2148,47.9,50.2,19.5,16.1,28.1,30.2,33.8,35.4,49.8,51.2,29.8,32.5,36.9,38.4,71.5,-16.9
303,Utah Tech,WAC,31,5–26,101.5,113.6,0.2147,48.8,53,18.3,17.4,26.2,33.5,33.7,41.1,47.9,53.7,33.4,34.4,39.8,31.5,68.1,-19.9
304,Saint Francis,NEC,30,13–17,99.9,111.9,0.2131,51.6,51.3,19.6,16.4,25.4,30,23.8,28.7,52.6,53.4,33.4,32.3,41.9,43.2,67.9,-12.1
305,Lehigh,Pat,28,9–19,99.5,111.5,0.2129,51.1,50.7,15.6,16.1,21.4,29.1,31.5,33.9,49.1,53,36.4,31.2,37.3,36.7,67.9,-15.2
306,Fairleigh Dickinson,NEC,30,10–20,98.6,110.7,0.208,49.1,50.5,17.1,17.6,25.9,32,32.1,30.4,49.7,53.3,32.2,30.3,41.5,35.6,70,-15.7
307,Charleston Southern,BSth,30,8–22,99.3,111.5,0.2076,48.7,53.4,19.9,13.5,31.2,28.2,43.9,33.3,50.7,55.4,30.7,32.4,42,29.2,68.2,-16.1
308,Army,Pat,29,14–15,100.6,113.1,0.206,49.7,53.7,14.7,16,25.8,29.3,25.8,27.1,52.1,55.2,30.8,34.5,41.1,42.2,68.3,-12
309,Southern Utah,WAC,28,9–19,97.1,109.2,0.2054,46.8,49.9,21.6,15.1,30.1,32,36.2,33,47.2,49.8,30.5,33.3,32.6,27.7,69.7,-13.5
310,Penn,Ivy,27,8–19,102.6,115.5,0.2044,49.4,53,16.4,13.4,26.8,29.7,28.9,25.8,49.9,50.8,32.6,37.5,44.4,39.2,67.6,-13.8
311,IU Indy,Horz,29,7–22,108.7,122.3,0.2039,50.4,57,15.7,16,30.6,33.6,34.1,35.1,46.2,57.8,36.8,37.3,47.3,40.8,65.6,-17.5
312,UMBC,AE,29,10–19,105.1,118.3,0.2035,55.2,54.1,15.9,17.4,19.4,33.7,31.6,27.9,53.8,54.2,38.4,35.8,38.4,34.4,71.2,-15.6
313,Morehead St.,OVC,29,12–17,98.4,111.1,0.1981,45.9,50.3,18.4,14.4,31.2,25.4,37.6,34.7,45.5,49.9,31.2,34.1,34.1,33.4,64.8,-13.1
314,Coastal Carolina,SB,30,8–22,101.1,114.2,0.1968,49.4,48.6,18.4,10.5,29,28.7,34.4,36.9,47.7,48.5,34.8,32.5,39.2,36.3,63.9,-18.1
315,Rider,MAAC,33,14–19,101.3,114.5,0.1951,47.7,53.1,17.2,16,32.2,30.7,29.6,27.3,48.1,52.8,31.2,35.7,30.1,40.9,65.6,-14.6
316,Loyola MD,Pat,30,11–19,99.8,112.9,0.1946,50.1,52.8,17.7,16.9,28.6,27.9,29.3,30.2,50.7,52.9,32.9,35.1,39.6,35.7,67.2,-16.1
317,VMI,SC,30,11–19,98.6,111.7,0.1925,48.5,54.2,18,17.6,25.2,32.1,37.5,30.5,50.3,56.3,31,34.5,46.9,47.5,68.8,-14.7
318,Stonehill,NEC,30,13–17,100.5,113.9,0.1918,51.1,50.9,18.3,16.2,26.4,29.4,31.4,32.7,49.4,50.1,35.4,34.9,44.5,33.3,65.9,-13.7
319,Boston University,Pat,31,15–16,98.1,111.2,0.1908,50.2,52.4,20.6,16.7,32.5,23.4,30.7,32,50.7,51.2,33,36.1,41.9,40.2,64,-13.2
320,Eastern Illinois,OVC,28,9–19,93.9,106.4,0.1906,44.1,51,18.7,20.8,30,30.9,33,39.7,42.6,50.2,31.7,34.7,29.7,44.4,66.8,-14.4
321,Long Beach St.,BW,30,5–25,100.5,114,0.1901,49.2,53.4,21.7,17.1,28.5,34.9,35.5,35.2,47,51.2,35.3,38.1,37.1,37.6,64.8,-19
322,Binghamton,AE,29,12–17,99,112.5,0.1883,51.6,49.7,19.6,12.8,26.9,26.9,33.7,31.9,50.6,51.1,35.4,31.8,36.2,40.3,66.3,-14.1
323,North Carolina Central,MEAC,29,10–19,102.5,116.4,0.1874,50.1,54.8,19.2,21,34.6,38.8,39.8,42,49.9,57.6,33.7,32.7,34,32.8,67.7,-15.3
324,Delaware St.,MEAC,26,12–14,100.4,114.3,0.185,48.8,53.8,18.1,20,34,32.1,36.3,40.3,47.6,56.3,35.5,33.5,20.7,41.1,70.8,-10.9
325,Grambling St.,SWAC,31,9–22,95.6,108.9,0.1824,47.3,49.3,19.2,18.3,26.3,31.1,35.1,31.3,46.9,47,32,35.7,35,35.6,64.6,-16.8
326,Lindenwood,OVC,30,13–17,94.5,107.7,0.1821,45,50.7,17.9,19.4,30,31.5,36,34.7,47.6,50,26.7,34.6,34.6,37.5,70.1,-12.8
327,Niagara,MAAC,30,10–20,100.9,115.1,0.1809,52,53,18.6,16.8,23.6,27.3,30.4,29.8,51.8,51.8,34.9,36.7,42.8,38.4,65.6,-16.7
328,Holy Cross,Pat,30,11–19,101.4,115.9,0.1771,53.1,53.5,17.9,13.6,23.3,27,22.2,25.4,49.6,54.5,38.6,34.5,42.3,37.8,66.6,-15.5
329,Green Bay,Horz,31,4–27,100.9,115.4,0.1756,50.9,54.8,18,14.6,18.4,32,37,35.4,52.2,54.1,32.9,37.3,46.2,39.4,69.8,-21.6
330,Alcorn St.,SWAC,31,11–20,97.1,111.2,0.1732,46.1,53,19.6,18.3,33.6,32.5,30.4,31.5,45.4,54.6,31.8,34.1,29.6,45.3,65.5,-13.9
331,Florida A&M,SWAC,29,12–17,101.1,116.3,0.1679,50.6,51.4,20.7,15.4,27.7,31.9,36.7,39.9,50.8,51.5,33.6,34.2,46.6,36.5,67.9,-10.8
332,USC Upstate,BSth,29,3–26,99.3,114.8,0.1577,49.8,56.1,19,16.6,25.3,32.4,30.4,39.5,53.1,58.3,29.4,35.2,36.9,40.2,73.4,-21
333,Southern Indiana,OVC,28,8–20,98.7,114.3,0.1555,47.9,51.8,17.2,16.7,27.9,31.3,30.7,35.6,45.4,50,35.2,36.7,33.5,36.5,67.7,-17.4
334,Fairfield,MAAC,31,11–20,98.2,114.2,0.1499,46.3,53.7,15.5,18.2,28.6,31,25.4,31,45.8,53.4,31.5,36,38.3,36.9,66.6,-16.9
335,North Carolina A&T,CAA,31,6–25,97.2,113,0.1499,45.8,51.5,15.4,15.3,27,31.4,31.2,30,46.3,52.4,30,33.3,36,38.5,70,-20.1
336,Mercyhurst,NEC,28,12–16,99.4,115.6,0.1493,48.6,55,16.4,20.3,22.2,33.3,30.9,38.3,45.8,56,35.7,35.7,36.4,39.8,65.3,-12.6
337,Stony Brook,CAA,31,7–24,101,117.6,0.1472,47.7,56,18.3,14.9,29.5,31.2,31.6,28.4,45.7,57.2,33.8,36.3,39,42.3,65.2,-19.5
338,Morgan St.,MEAC,28,10–18,100.6,117.7,0.1411,49,52.4,17.9,17,34.1,36.9,35.7,39.1,49.5,51,31.6,36.8,21.7,34.3,71.1,-14.4
339,Wagner,NEC,26,10–16,92.6,108.4,0.1401,43.7,50.4,19.4,18.2,31.7,25,29.3,39.9,41.5,50.8,31.6,33.2,37.6,42.9,60.8,-13
340,New Orleans,Slnd,31,4–27,99.4,116.5,0.1385,45.9,54.9,18.8,16.1,31.6,35.5,33.9,26.6,46,55.1,30.4,36.4,30.7,42.4,69.9,-19.4
341,Detroit Mercy,Horz,31,7–24,94.7,111.5,0.1326,45.6,51.2,19.1,15.5,31.9,30.5,28.9,39.8,43.9,52.4,33.3,33.2,28.4,47,67.8,-18.8
342,Western Illinois,OVC,28,9–19,99.3,117,0.131,50.1,51.1,18.2,14.4,28.1,31.8,27.2,30.6,46.7,50.2,37.3,35.1,37.2,34.8,65.1,-16.2
343,Louisiana Monroe,SB,30,5–25,96.3,113.8,0.1275,45,53.6,17.1,16.1,29,32.5,31.1,25.1,43.1,55.8,32.5,34,33.9,45.1,68.5,-20.7
344,Buffalo,MAC,29,7–22,95.9,113.4,0.1274,48.8,54.2,19.5,16.2,24.8,31.3,32.7,31.2,51.3,53.4,30.5,37.2,43.9,35.2,71.3,-17.2
345,Le Moyne,NEC,30,7–23,102.1,120.7,0.1273,51.5,54.7,19.6,16.3,25.7,32.9,37.7,36.9,53.2,54.1,32.8,37,41.3,41.4,69.3,-19.1
346,Bellarmine,ASun,29,3–26,102.8,121.6,0.1267,53.7,58.1,17.4,15.4,20.2,30,26.5,34.9,53.9,57.8,35.6,39,43.2,47.4,67,-21.3
347,Western Carolina,SC,27,5–22,94.6,111.9,0.1265,45.4,51.1,19,13.5,25.7,29.4,27,34,46.3,52.8,29.7,32.6,48.2,44,71.2,-16.6
348,West Georgia,ASun,30,5–25,96.8,114.8,0.1234,47.2,56.1,16.3,16.6,26.1,29.2,28.8,36.3,48.4,56.9,29.7,36.8,30.1,43.7,68.8,-20.4
349,Sacramento St.,BSky,29,4–25,94.8,113.2,0.1146,48,55.1,20.3,17.1,27.4,27.6,31.3,39.2,49.1,55.2,31.2,36.6,44.9,46,66.1,-20.8
350,Northern Illinois,MAC,28,3–25,93.8,112.1,0.1143,47.1,53.2,16.3,16.6,17.8,30.8,31.6,44,45.3,51,32.7,38,49.2,37.5,69.6,-20.8
351,Central Arkansas,ASun,31,7–24,96.9,116.3,0.1086,47.4,56.8,18.2,16.7,28.6,30,28.8,22.6,50.2,55.4,29.6,38.7,47.8,52.1,67,-18.3
352,Cal St. Fullerton,BW,30,4–26,93.1,112.1,0.106,44.2,54.3,21.3,16.1,25.9,29.8,39.2,34.1,46.1,55.9,27,34.9,34.1,45.8,68.8,-19.5
353,Prairie View A&M,SWAC,31,4–27,97.4,117.4,0.1046,48.2,56.2,16.7,20,24.5,39.1,33.8,40.5,48.6,57.6,31.5,35.7,33.7,32.7,71,-21.2
354,Stetson,ASun,30,6–24,98.9,119.5,0.1016,50.2,53.1,18.7,13.1,24.1,34.3,33.1,27.7,50.2,52.6,33.5,35.9,37.7,41.4,68.3,-19.5
355,NJIT,AE,30,5–25,93.3,112.9,0.1009,45.3,50,18,13.8,27.7,31.8,27.4,38.6,45,51.9,30.5,31,37.8,35.2,67,-21.5
356,Canisius,MAAC,31,3–28,99.8,121.3,0.0958,51.2,56.9,18.5,16.4,18.3,34.3,23.3,31.4,48.4,58.7,36.7,36.2,41.4,40.9,66.9,-23.2
357,New Hampshire,AE,30,6–24,93.4,115,0.0835,47.1,54.4,19,16.9,27.4,31.6,26.4,33,46.8,56.4,31.7,34.1,40.8,39.7,68.4,-20.3
358,Alabama A&M,SWAC,29,7–22,92.9,114.6,0.0822,45.1,54.3,21.9,21,33.9,34.6,38.6,46.7,44.3,51.8,30.8,39,41.6,37.5,71.5,-18.7
359,Maryland Eastern Shore,MEAC,27,2–25,95.6,119,0.0745,45.7,55.3,19.7,15.5,27.1,34.1,35.6,40.6,44.7,58.6,31.5,33.3,37.2,37.7,66.8,-19.3
360,Chicago St.,NEC,32,4–28,91.8,114.5,0.0729,44.4,54.9,18.5,18.2,22.6,33.6,26.8,36.9,43.4,55.7,30.6,35.8,40.9,39.4,69.3,-21.7
361,The Citadel,SC,26,1–25,93.5,117.1,0.07,46.9,54.5,19.5,15.2,27.2,32,32.8,32.8,49.5,56.3,29.2,34.7,45.2,42.7,65.3,-21.4
362,Arkansas Pine Bluff,SWAC,29,4–25,96,122.3,0.0583,50.3,56.3,20.4,16.8,26.3,34.6,32.8,40.5,52.6,58.5,31,35.7,37.9,44.9,72.3,-20
363,Coppin St.,MEAC,29,5–24,87.7,112.6,0.0534,44,55.6,21.6,20.5,26.5,33.9,36.4,37.1,44.2,56.3,29,36.3,32.1,38.8,68.7,-19
364,Mississippi Valley St.,SWAC,29,1–28,83.3,125.3,0.009,42.1,57.9,24.3,15,22.7,38,30.3,38.4,41.6,58.8,28.8,37.7,30.6,38.4,65.5,-21
